Participant ID: 14
Start time: 2025-11-16 16:03:00
End time: 2025-11-16 16:17:00

RR,ArtifactCorrectedRR,RawArtifact,ts
689,697.0,0.0,2025-11-16 16:05:50.570
697,703.0,0.0,2025-11-16 16:05:51.273
703,674.0,0.0,2025-11-16 16:05:51.947
674,624.0,0.0,2025-11-16 16:05:52.571
624,615.0,0.0,2025-11-16 16:05:53.186
615,607.0,0.0,2025-11-16 16:05:53.793
607,635.0,0.0,2025-11-16 16:05:54.428
635,688.0,0.0,2025-11-16 16:05:55.116
688,681.0,0.0,2025-11-16 16:05:55.797
681,647.0,0.0,2025-11-16 16:05:56.444
647,620.0,0.0,2025-11-16 16:05:57.064
620,599.0,0.0,2025-11-16 16:05:57.663
599,586.0,0.0,2025-11-16 16:05:58.249
586,575.0,0.0,2025-11-16 16:05:58.824
575,574.0,0.0,2025-11-16 16:05:59.398
574,569.0,0.0,2025-11-16 16:05:59.967
569,573.0,0.0,2025-11-16 16:06:00.540
573,577.0,0.0,2025-11-16 16:06:01.117
577,604.0,0.0,2025-11-16 16:06:01.721
604,650.0,0.0,2025-11-16 16:06:02.371
650,706.0,0.0,2025-11-16 16:06:03.077
706,746.0,0.0,2025-11-16 16:06:03.823
746,717.0,0.0,2025-11-16 16:06:04.540
717,672.0,0.0,2025-11-16 16:06:05.212
672,645.0,0.0,2025-11-16 16:06:05.857
645,665.0,0.0,2025-11-16 16:06:06.522
665,674.0,0.0,2025-11-16 16:06:07.196
674,700.0,0.0,2025-11-16 16:06:07.896
700,678.0,0.0,2025-11-16 16:06:08.574
678,662.0,0.0,2025-11-16 16:06:09.236
662,642.0,0.0,2025-11-16 16:06:09.878
642,619.0,0.0,2025-11-16 16:06:10.497
619,627.0,0.0,2025-11-16 16:06:11.124
627,654.0,0.0,2025-11-16 16:06:11.778
654,698.0,0.0,2025-11-16 16:06:12.476
698,707.0,0.0,2025-11-16 16:06:13.183
707,694.0,0.0,2025-11-16 16:06:13.877
694,663.0,0.0,2025-11-16 16:06:14.540
663,666.0,0.0,2025-11-16 16:06:15.206
666,673.0,0.0,2025-11-16 16:06:15.879
673,686.0,0.0,2025-11-16 16:06:16.565
686,679.0,0.0,2025-11-16 16:06:17.244
679,670.0,0.0,2025-11-16 16:06:17.914
670,689.0,0.0,2025-11-16 16:06:18.603
689,716.0,0.0,2025-11-16 16:06:19.319
716,728.0,0.0,2025-11-16 16:06:20.047
728,707.0,0.0,2025-11-16 16:06:20.754
707,688.0,0.0,2025-11-16 16:06:21.442
688,657.0,0.0,2025-11-16 16:06:22.099
657,668.0,0.0,2025-11-16 16:06:22.767
668,673.0,0.0,2025-11-16 16:06:23.440
673,662.0,0.0,2025-11-16 16:06:24.102
662,664.0,0.0,2025-11-16 16:06:24.766
664,673.0,0.0,2025-11-16 16:06:25.439
673,669.0,0.0,2025-11-16 16:06:26.108
669,660.0,0.0,2025-11-16 16:06:26.768
660,646.0,0.0,2025-11-16 16:06:27.414
646,653.0,0.0,2025-11-16 16:06:28.067
653,648.0,0.0,2025-11-16 16:06:28.715
648,631.0,0.0,2025-11-16 16:06:29.346
631,625.0,0.0,2025-11-16 16:06:29.971
625,646.0,0.0,2025-11-16 16:06:30.617
646,667.0,0.0,2025-11-16 16:06:31.284
667,654.0,0.0,2025-11-16 16:06:31.938
654,630.0,0.0,2025-11-16 16:06:32.568
630,640.0,0.0,2025-11-16 16:06:33.208
640,686.0,0.0,2025-11-16 16:06:33.894
686,720.0,0.0,2025-11-16 16:06:34.614
720,698.0,0.0,2025-11-16 16:06:35.312
698,688.0,0.0,2025-11-16 16:06:36.000
688,692.0,0.0,2025-11-16 16:06:36.692
692,703.0,0.0,2025-11-16 16:06:37.395
703,697.0,0.0,2025-11-16 16:06:38.092
697,697.0,0.0,2025-11-16 16:06:38.789
697,669.0,0.0,2025-11-16 16:06:39.458
669,643.0,0.0,2025-11-16 16:06:40.101
643,627.0,0.0,2025-11-16 16:06:40.728
627,639.0,0.0,2025-11-16 16:06:41.367
639,657.0,0.0,2025-11-16 16:06:42.024
657,665.0,0.0,2025-11-16 16:06:42.689
665,668.0,0.0,2025-11-16 16:06:43.357
668,676.0,0.0,2025-11-16 16:06:44.033
676,683.0,0.0,2025-11-16 16:06:44.716
683,671.0,0.0,2025-11-16 16:06:45.387
671,650.0,0.0,2025-11-16 16:06:46.037
650,638.0,0.0,2025-11-16 16:06:46.675
638,618.0,0.0,2025-11-16 16:06:47.293
618,620.0,0.0,2025-11-16 16:06:47.913
620,632.0,0.0,2025-11-16 16:06:48.545
632,681.0,0.0,2025-11-16 16:06:49.226
681,701.0,0.0,2025-11-16 16:06:49.927
701,687.0,0.0,2025-11-16 16:06:50.614
687,661.0,0.0,2025-11-16 16:06:51.275
661,679.0,0.0,2025-11-16 16:06:51.954
679,710.0,0.0,2025-11-16 16:06:52.664
710,708.0,0.0,2025-11-16 16:06:53.372
708,679.0,0.0,2025-11-16 16:06:54.051
679,650.0,0.0,2025-11-16 16:06:54.701
650,646.0,0.0,2025-11-16 16:06:55.347
646,660.0,0.0,2025-11-16 16:06:56.007
660,655.0,0.0,2025-11-16 16:06:56.662
655,668.0,0.0,2025-11-16 16:06:57.330
668,644.0,0.0,2025-11-16 16:06:57.974
644,621.0,0.0,2025-11-16 16:06:58.595
621,602.0,0.0,2025-11-16 16:06:59.197
602,601.0,0.0,2025-11-16 16:06:59.798
601,603.0,0.0,2025-11-16 16:07:00.401
603,630.0,0.0,2025-11-16 16:07:01.031
630,636.0,0.0,2025-11-16 16:07:01.667
636,626.0,0.0,2025-11-16 16:07:02.293
626,618.0,0.0,2025-11-16 16:07:02.911
618,604.0,0.0,2025-11-16 16:07:03.515
604,595.0,0.0,2025-11-16 16:07:04.110
595,603.0,0.0,2025-11-16 16:07:04.713
603,629.0,0.0,2025-11-16 16:07:05.342
629,614.0,0.0,2025-11-16 16:07:05.956
614,597.0,0.0,2025-11-16 16:07:06.553
597,593.0,0.0,2025-11-16 16:07:07.146
593,612.0,0.0,2025-11-16 16:07:07.758
612,659.0,0.0,2025-11-16 16:07:08.417
659,705.0,0.0,2025-11-16 16:07:09.122
705,712.0,0.0,2025-11-16 16:07:09.834
712,695.0,0.0,2025-11-16 16:07:10.529
695,691.0,0.0,2025-11-16 16:07:11.220
691,647.0,0.0,2025-11-16 16:07:11.867
647,619.0,0.0,2025-11-16 16:07:12.486
619,608.0,0.0,2025-11-16 16:07:13.094
608,616.0,0.0,2025-11-16 16:07:13.710
616,637.0,0.0,2025-11-16 16:07:14.347
637,661.0,0.0,2025-11-16 16:07:15.008
661,694.0,0.0,2025-11-16 16:07:15.702
694,686.0,0.0,2025-11-16 16:07:16.388
686,651.0,0.0,2025-11-16 16:07:17.039
651,631.0,0.0,2025-11-16 16:07:17.670
631,648.0,0.0,2025-11-16 16:07:18.318
648,667.0,0.0,2025-11-16 16:07:18.985
667,687.0,0.0,2025-11-16 16:07:19.672
687,676.0,0.0,2025-11-16 16:07:20.348
676,657.0,0.0,2025-11-16 16:07:21.005
657,640.0,0.0,2025-11-16 16:07:21.645
640,649.0,0.0,2025-11-16 16:07:22.294
649,670.0,0.0,2025-11-16 16:07:22.964
670,690.0,0.0,2025-11-16 16:07:23.654
690,678.0,0.0,2025-11-16 16:07:24.332
678,639.0,0.0,2025-11-16 16:07:24.971
639,620.0,0.0,2025-11-16 16:07:25.591
620,631.0,0.0,2025-11-16 16:07:26.222
631,666.0,0.0,2025-11-16 16:07:26.888
666,699.0,0.0,2025-11-16 16:07:27.587
699,726.0,0.0,2025-11-16 16:07:28.313
726,697.0,0.0,2025-11-16 16:07:29.010
697,663.0,0.0,2025-11-16 16:07:29.673
663,643.0,0.0,2025-11-16 16:07:30.316
643,649.0,0.0,2025-11-16 16:07:30.965
649,648.0,0.0,2025-11-16 16:07:31.613
648,654.0,0.0,2025-11-16 16:07:32.267
654,642.0,0.0,2025-11-16 16:07:32.909
642,610.0,0.0,2025-11-16 16:07:33.519
610,603.0,0.0,2025-11-16 16:07:34.122
603,601.0,0.0,2025-11-16 16:07:34.723
601,622.0,0.0,2025-11-16 16:07:35.345
622,632.0,0.0,2025-11-16 16:07:35.977
632,654.0,0.0,2025-11-16 16:07:36.631
654,653.0,0.0,2025-11-16 16:07:37.284
653,640.0,0.0,2025-11-16 16:07:37.924
640,615.0,0.0,2025-11-16 16:07:38.539
615,614.0,0.0,2025-11-16 16:07:39.153
614,644.0,0.0,2025-11-16 16:07:39.797
644,706.0,0.0,2025-11-16 16:07:40.503
706,784.0,0.0,2025-11-16 16:07:41.287
784,791.0,0.0,2025-11-16 16:07:42.078
791,771.0,0.0,2025-11-16 16:07:42.849
771,717.0,0.0,2025-11-16 16:07:43.566
717,662.0,0.0,2025-11-16 16:07:44.228
662,678.0,0.0,2025-11-16 16:07:44.906
678,685.0,0.0,2025-11-16 16:07:45.591
685,711.0,0.0,2025-11-16 16:07:46.302
711,713.0,0.0,2025-11-16 16:07:47.015
713,714.0,0.0,2025-11-16 16:07:47.729
714,673.0,0.0,2025-11-16 16:07:48.402
673,640.0,0.0,2025-11-16 16:07:49.042
640,637.0,0.0,2025-11-16 16:07:49.679
637,637.0,0.0,2025-11-16 16:07:50.316
637,662.0,0.0,2025-11-16 16:07:50.978
662,711.0,0.0,2025-11-16 16:07:51.689
711,730.0,0.0,2025-11-16 16:07:52.419
730,696.0,0.0,2025-11-16 16:07:53.115
696,666.0,0.0,2025-11-16 16:07:53.781
666,677.0,0.0,2025-11-16 16:07:54.458
677,711.0,0.0,2025-11-16 16:07:55.169
711,754.0,0.0,2025-11-16 16:07:55.923
754,741.0,0.0,2025-11-16 16:07:56.664
741,703.0,0.0,2025-11-16 16:07:57.367
703,664.0,0.0,2025-11-16 16:07:58.031
664,639.0,0.0,2025-11-16 16:07:58.670
639,652.0,0.0,2025-11-16 16:07:59.322
652,630.0,0.0,2025-11-16 16:07:59.952
